id,nombre,latitud,longitud,osm_node,distancia_osm_node_m,snap_sospechoso
10722,Alcalá - Argentina - Concejal Juilo Gomez,40.4329513531689,-3.64967950672598,25531129,20.023044132553693,False
10819,Alcalá - Santa Elena - Florencio Llorente,40.4326115135589,-3.65186911114206,25531132,26.240425956691453,False
10821,Alcalá - Angel Gonzalez Tejedor - Jose Villena,40.4319140575327,-3.65643835783017,25531138,27.185979985453162,False
10822,Alcalá - Alcalde López Casero - Ventas,40.4320678104506,-3.65602123104518,25531137,11.734975164748928,False
10411,Av. Niceto Alcalá Zamora - María Tudor-Isabel de Valois,40.498468610659,-3.65592548503911,255264620,46.65527810936551,False
9876,Ana de Austria - Isabel Clara Eugenia-Niceto Alcalá Zamora,40.4961666340129,-3.65528714872093,293609716,40.261034523191,False
9877,Ana de Austria - Ignacio Aldecoa-Niceto Alcalá Zamora,40.4984201118203,-3.65351430920119,283578151,46.95744861450605,False
6081,Av. San Luis - Arturo Soria-Condado de Treviño,40.4782269974716,-3.67123211494492,269978245,79.28116528507823,False
6088,Golfo Salonica 1 N-S - (Espliego-Av. San Luis),40.4752284921435,-3.665520538138,26747736,11.409671178408656,False
6096,Arturo Soria  - Laúd-Briviesca,40.4825231107736,-3.66476515144909,8791350663,10.556271997219987,False
3495,,40.417544175594,-3.65457441532741,20953256,28.003673612016712,False
6987,Bulevar José Prat - Bulevar Indalecio Prieto-Ladera de los Almendros,40.3982111348182,-3.62392727515602,560454071,84.45686677188321,False
6223,Ctra. Canillas - Utrillas-Javier Quinto,40.4641668750755,-3.64404306047407,3160412423,54.15101464858368,False
6780,,40.4083884464317,-3.74339443335067,21702028,17.80423627985611,False
6999,Av. Consejo de Europa - Av. Consejo de Europa-Ribera del Loira,40.4595323655929,-3.61623832161892,3193698218,16.264785766949274,False
10138,Silvano - Pl. Liceo-Alcorisa,40.4611883052589,-3.64047260085532,3160412407,80.30910786086484,False
10173,PM10593,40.4333063616183,-3.66054847102159,25927245,40.80435649226065,False
6318,Gregorio Sánchez Herráez - M40-Vía de los Poblados,40.4765458023889,-3.63826572442908,252160545,11.836800025195162,False
